juego,nombre,posicion,elemento,ATT,CTL,DEF
GO2,Theo Therr,DF,tierra,49,62,84
GO2,Thiago Torres,DF,fuego,52,62,83
GO2,Thomas Feldt,PR,bosque,34,32,81
GO2,Thor Stoutberg,MC,aire,68,73,57
GO2,"Tia ""Turquoise"" Cruz",DL,aire,77,72,39
GO2,Tia Towell,MC,fuego,68,70,52
GO2,Tida,DF,aire,46,54,75
GO2,"Tim ""Minstrel"" Roubadour",MC,bosque,73,80,63
GO2,Tim Saunders,MC,bosque,60,77,54
GO2,Tiny,MC,bosque,66,75,54
GO2,Tish Badum,PR,aire,34,35,82
GO2,Titch Allhare,PR,bosque,26,38,70
GO2,Toadie Fauna,MC,fuego,62,72,40
GO2,Toasty Tryadd,DL,fuego,74,65,41
GO2,Tod Ironside,DF,fuego,51,63,74
GO2,"Tom ""Skip"" Skipper",DL,aire,82,78,39
GO2,Tom Bulldown,MC,tierra,68,75,54
GO2,Tom Gato,DF,bosque,50,60,74
GO2,Tom-Tom Thrasher,DF,fuego,43,51,74
GO2,Tommie Loveapple,DF,tierra,48,51,73
GO2,Tommy Wobbal,PR,tierra,27,33,72
GO2,Ton Nino,MC,aire,71,77,53
GO2,"Tony ""Tripitaka"" Sanzang",PR,bosque,30,29,79
GO2,Torch,DL,fuego,82,80,37
GO2,Torhm,DL,bosque,77,72,45
GO2,Tortus Northe,MC,bosque,74,80,61
GO2,Tostig Muffler,PR,bosque,31,30,76
GO2,Toukichirou Kinoshita,DF,fuego,50,63,81
GO2,Toya Boyde,DF,fuego,48,57,75
GO2,Tracy Tracker,PR,tierra,30,33,78
GO2,Trajan Leet,MC,aire,64,79,47
GO2,Trappy Zeum,PR,tierra,27,29,77
GO2,"Trent ""Tarantula"" Ulah",PR,tierra,32,31,86
GO2,Trent Poplar,DF,bosque,49,56,76
GO2,Trev Eeya,DL,fuego,71,65,39
GO2,Trey Faste,MC,bosque,66,74,49
GO2,Trey Prongs,DF,aire,51,54,83
GO2,Trey Spotter,MC,fuego,62,83,51
GO2,Trigo Teah,PR,aire,28,30,76
GO2,Triton Nettuno,DL,aire,74,69,38
GO2,Trixie Playfair,MC,aire,64,79,50
GO2,Trixy Wonder,MC,aire,65,76,59
GO2,Troi Dryer,DF,tierra,50,60,76
GO2,Trump Dealer,DL,bosque,73,64,36
GO2,Trump Loyal,MC,tierra,63,70,58
GO2,Tsun Derrey,MC,tierra,68,74,48
GO2,Tsuneta,DL,bosque,77,73,38
GO2,Tsync,DF,fuego,49,66,80
GO2,Tu Eigh,MC,bosque,70,74,56
GO2,Tuff Weedon,DF,bosque,47,51,79
GO2,Tulip,DF,tierra,50,60,81
GO2,"Turk ""Turqoise"" Quoise",MC,bosque,60,66,58
GO2,Turner Fogg,DF,tierra,50,61,85
GO2,Turner Newleaf,DF,aire,51,61,73
GO2,Turner Tabel,DL,fuego,75,64,41
GO2,"Ty ""Titan"" Tanner",DF,bosque,50,48,74
GO2,Tye Foon,DF,bosque,47,51,73
GO2,Tyko Wondo,PR,tierra,29,35,74
GO2,Tynan Crowe,MC,bosque,73,78,53
GO2,Tyrah,DF,fuego,50,61,79
GO2,Tyrian Purpel,MC,aire,65,70,58
GO2,Tzeikh,MC,tierra,65,80,58
GO2,Ultima Nextworld,DL,aire,71,76,46
GO2,Una Lightning,PR,bosque,30,35,81
GO2,Uniform,PR,bosque,36,33,77
GO2,Uno Blackley,PR,fuego,30,32,77
GO2,Utamaru Kusuri,DL,tierra,74,65,41
GO2,Uzi Slugge,MC,aire,62,71,46
GO2,Val Cano,MC,tierra,65,82,59
GO2,Van Yamano,DL,tierra,83,73,49
GO2,Vee Wai,PR,bosque,31,33,79
GO2,Veneth,DL,tierra,76,71,43
GO2,Venom Braggard,DF,bosque,53,64,82
GO2,Venoma Sting,PR,fuego,28,25,78
GO2,Verity Quick,DL,fuego,73,69,43
GO2,Verne Spring,MC,fuego,76,82,59
GO2,Vic Longboat,DF,fuego,46,58,83
GO2,Vick Pointer,DL,aire,73,72,39
GO2,Victor Blade,DL,fuego,82,76,47
GO2,Victoria Vanguard,MC,aire,73,73,63
GO2,Vier Whitely,DL,aire,75,73,37
GO2,Vince Sizor,PR,bosque,32,38,87
GO2,Viol,MC,aire,68,80,62
GO2,Violet Eamow,DL,aire,77,74,42
GO2,Virgil Ante,DF,aire,50,62,76
GO2,"Virginia ""Virgo"" Goldstein",DL,fuego,83,77,43
GO2,Vivian Doosley,PR,fuego,29,29,73
GO2,Vladimir Blade,DL,fuego,82,78,45
GO2,Wade Posey,DL,bosque,73,65,36
GO2,Walden Squire,DL,tierra,76,63,44
GO2,Walken Ruhlbuch,PR,tierra,28,29,78
GO2,Wally Cooper,DF,bosque,45,56,78
GO2,Wally Ramm,MC,fuego,63,69,44
GO2,Wally Waymire,DF,aire,52,60,78
GO2,Walt Riverside,MC,aire,68,75,59
GO2,Walter Mountain,DF,tierra,50,50,82
GO2,Walter Skimmer,PR,bosque,29,33,76
GO2,Wanli Changcheng,DF,tierra,52,53,80
GO2,Warren Cool,DL,fuego,65,72,38
GO2,Watson Itfamie,DL,aire,77,74,42
GO2,Watta Kicker,MC,bosque,62,78,54
GO2,Wenceslas Wales,DL,fuego,69,71,31
GO2,Wenel,MC,fuego,67,78,61
GO2,Wesley Sheridan,PR,aire,28,30,77
GO2,Whitehurst,MC,aire,65,81,49
GO2,Wick Bowler,DL,fuego,71,56,35
GO2,"Wilfred ""Cog"" Coggle",DF,tierra,51,56,78
GO2,Will Golightly,DF,fuego,50,64,85
GO2,Will Lusion,DF,fuego,49,53,74
GO2,Will Ramin,MC,aire,67,67,69
GO2,Will Reynard,DL,bosque,82,75,46
GO2,William Glass,DL,bosque,66,55,31
GO2,William Kidd,MC,bosque,63,77,53
GO2,Winnie Hull,DF,aire,50,67,86
GO2,Wittz,DL,bosque,77,65,32
GO2,Wolfe Whyte,PR,aire,32,35,75
GO2,Wolfram Vulpeen,DL,fuego,86,82,40
GO2,Worff Chewback,DF,tierra,45,57,75
GO2,Wowah Zumu,MC,fuego,68,73,54
GO2,Wulf Blackbean,PR,fuego,31,35,79
GO2,Wun Ell,MC,bosque,59,71,52
GO2,Wyther Longfeys,DF,bosque,46,54,75
GO2,X-Ray,DL,bosque,74,70,42
GO2,Xander Ice,DL,aire,70,64,32
GO2,Xander Noddle,DF,bosque,52,61,74
GO2,Xanthe Crosse,MC,aire,61,69,50
GO2,Xavier Hunter,DL,fuego,81,76,50
GO2,Xavier Schiller (Adult),DL,fuego,84,82,45
GO2,Xavier Shotwell,PR,bosque,32,34,82
GO2,Xene,DL,fuego,79,73,43
GO2,Xeno Eris,MC,bosque,62,74,46
GO2,Yang,DL,tierra,80,77,49
GO2,Yorick York,MC,tierra,60,69,53
GO2,Yuh,DL,aire,83,79,47
GO2,Yuki Oolong,MC,fuego,62,72,56
GO2,Yule Hoarfrost,DL,bosque,73,69,39
GO2,Yurkeh,MC,bosque,70,81,62
GO2,Zanark Avalonic,DL,tierra,83,77,40
GO2,Zatang,MC,fuego,67,78,57
GO2,Zato Memmor,DL,tierra,81,70,52
GO2,Zed Kyu,MC,aire,65,78,56
GO2,Zenith Shangrila,DF,fuego,49,61,73
GO2,Zetoh,DL,fuego,80,73,41
GO2,Zhang,DL,fuego,84,71,45
GO2,Zhuge Liang,MC,aire,69,81,60
GO2,Zip Airerush,DL,aire,79,77,43
GO2,Zohan,DF,tierra,44,53,79
GO2,Zohtan,DF,tierra,52,60,80
GO2,Zulu,MC,tierra,68,71,51
GO2,Zwei Whitely,DF,aire,49,53,77
GO3,R. de los Dragones,DF,fuego,50,67,87
GO3,SARU,DL,tierra,82,79,50
GO3,SARU (Gafas),DL,tierra,81,77,46
GO3,SARU (Mono),DL,tierra,83,77,48
GO3,Ark,MC,bosque,60,74,47
GO3,Arturo,DL,tierra,82,74,55
GO3,Neville,MC,tierra,73,83,62
GO3,Anin,PR,tierra,30,31,77
GO3,Amaru,DL,fuego,74,70,39
GO3,Antwa Arry,MC,bosque,61,77,51
GO3,Aaron Gachinsky,MC,fuego,74,77,56
GO3,Ientel,MC,bosque,68,76,58
GO3,Fivier Saviola,MC,bosque,70,75,47
GO3,Arkew,DF,aire,50,59,77
GO3,Icer,MC,aire,73,81,59
GO3,Aya Shadowe,DL,fuego,75,68,43
GO3,Brook Bold,MC,aire,63,73,58
GO3,Dylan Quint,MC,aire,64,71,54
GO3,Skie Blue,PR,bosque,29,33,80
GO3,Skie Blue Galaxy,MC,bosque,64,77,57
GO3,Bloomer Topp,PR,aire,29,31,74
GO3,Buck Choy,MC,tierra,60,72,61
GO3,Aock,MC,tierra,56,71,54
GO3,Breeze Skyler,PR,bosque,31,30,79
GO3,Shun,MC,bosque,62,69,55
GO3,Skeeter Hawk,MC,aire,61,64,54
GO3,Aymer Loozit,MC,tierra,61,77,43
GO3,Brick DeVille,DL,aire,76,73,38
GO3,Heidi Rood,DF,tierra,44,52,73
GO3,Rosie Redd,MC,aire,66,83,63
GO3,Rolanda Tempest,MC,tierra,69,80,53
GO3,Sue Accharin,DF,tierra,40,49,75
GO3,Silvia Woods Adulta,PR,tierra,30,31,81
GO3,Scott Chegwin,DL,bosque,71,63,33
GO3,Archie Medes,DF,bosque,44,58,65
GO3,Akra,DF,fuego,58,60,68
GO3,Arculus Orbes,DL,aire,86,81,51
GO3,Nixon Earlnight,DF,aire,46,53,74
GO3,Assad Gais,DF,fuego,54,52,79
GO3,Denbee Asama,MC,aire,66,75,55
GO3,Blakey Itchifoot,MC,bosque,57,67,59
GO3,Jinpei Ashiga,DF,fuego,48,49,69
GO3,Hoichiro Ashiguro,DF,tierra,52,55,76
GO3,Roland Lex,DL,aire,74,68,35
GO3,Nero Night,PR,fuego,32,34,83
GO3,Ashubina Barany,PR,aire,34,39,84
GO3,Hayden Whyrl,DL,aire,72,71,40
GO3,Caesar Cornell,MC,aire,67,80,58
GO3,Rhiannon Hoode,DL,fuego,70,68,44
GO3,Aster,DL,fuego,81,78,40
GO3,Astaroth,PR,fuego,31,32,80
GO3,Astra Justin,MC,tierra,74,79,60
GO3,Andy,DF,tierra,46,51,76
GO3,Aslei Rune,MC,bosque,69,78,57
GO3,Orion Hunter,MC,aire,68,68,44
GO3,Esau Tariq,MC,bosque,73,85,58
GO3,Titch Allhare,PR,bosque,25,38,70
GO3,Atakh Ama,DL,tierra,75,72,52
GO3,Dougal Axe,DL,aire,71,59,30
GO3,Jess Winkles,DL,tierra,70,60,30
GO3,Athena (Greek goddess of love),MC,bosque,67,76,52
GO3,Atou Ran,DL,tierra,71,70,37
GO3,Atoma Isao,DF,tierra,51,56,77
GO3,Atla Sokarb,DL,bosque,81,80,46
GO3,Anazawa,DF,fuego,56,62,83
GO3,Ananshi,MC,fuego,68,85,62
GO3,Aniki,PR,aire,30,28,77
GO3,Apas Muran,DF,bosque,55,62,79
GO3,Mountain ,PR,aire,28,31,73
GO3,Kirika,MC,bosque,69,72,48
GO3,Aphrodite,MC,bosque,79,83,61
GO3,Aphrodite (adult),MC,bosque,81,86,57
GO3,Abeshima,DL,fuego,73,66,30
GO3,Apollo.,DF,bosque,48,60,78
GO3,Wanli ,DF,tierra,50,52,79
GO3,Amase Reia,MC,fuego,65,79,58
GO3,Amano,MC,aire,66,69,55
GO3,Amahisa,DF,tierra,55,61,87
GO3,AME,MC,aire,64,73,58
GO3,amethyst,DF,tierra,49,65,86
GO3,Sol Daystar,DL,fuego,79,80,51
GO3,Sol Trans Zhuge,DL,fuego,82,79,46
GO3,Amen,DF,bosque,54,64,79
GO3,Hokuro Ayabe,DL,fuego,71,66,42
GO3,Puck Fishley,DF,tierra,48,52,75
GO3,Keenan Mustard,DL,tierra,75,74,36
GO3,Charlie Horse,DF,tierra,43,56,75
GO3,Martin Fleet,PR,bosque,31,37,83
GO3,Sigfryd Roi,DF,tierra,50,58,70
GO3,Arakuné,MC,fuego,66,77,56
GO3,Arata,DL,fuego,81,78,41
GO3,Kerry Bootgaiter,MC,aire,69,78,54
GO3,Samson  Bigglesworth,PR,tierra,27,29,76
GO3,Lieva Snoshu,MC,aire,67,76,55
GO3,Callum Rocke,DL,fuego,73,62,33
GO3,Serena Besse,MC,bosque,68,75,55
GO3,Larveo Antlion,DL,aire,70,64,41
GO3,Alicia Odde,DF,tierra,48,56,78
GO3,Themis Law,MC,bosque,67,70,43
GO3,Toasty Tryadd,DL,fuego,73,64,40
GO3,Agnethe Presari,DF,bosque,53,64,89
GO3,Argo Burgess,PR,bosque,30,36,79
GO3,Altum,PR,aire,31,34,77
GO3,Artemis,MC,aire,62,75,48
GO3,Arno,DL,aire,77,72,48
GO3,Alfa,DL,fuego,79,75,46
GO3,Aoba Gyr,PR,fuego,35,38,79
GO3,Ares,DF,tierra,46,53,77
GO3,Ares (Zeus),DF,tierra,55,55,80
GO3,Kwa Fiyur,DL,bosque,70,60,30
GO3,Ankie,MC,tierra,69,74,56
GO3,Carl Rissian,MC,tierra,62,73,44
GO3,Angelo Gabrini,MC,aire,70,84,56
GO3,Harkness Torchwood,DL,tierra,73,70,36
GO3,Saul Première,MC,fuego,62,76,52
GO3,Iwaz,DL,aire,79,78,48
GO3,Iiwatto,DL,tierra,82,76,46
GO3,Hunter O'Mann,MC,bosque,62,79,63
GO3,"Incus ""Squid"" Quid",DF,aire,52,65,80
GO3,Walter Skimmer,PR,bosque,29,32,75
GO3,Ikarasu,MC,fuego,73,78,49
GO3,Ferdinand Delafünfe,MC,fuego,67,74,49
GO3,Marley Hookson,MC,fuego,61,76,49
GO3,Meteo Garnet,DF,fuego,57,64,86
GO3,Jagur Meister,DL,fuego,67,58,43
GO3,Bourne Birch,DF,bosque,48,56,69
GO3,Av Antguard,DF,aire,46,55,73
GO3,Alex Zabel,DL,fuego,86,84,40
GO3,Oz Tier,DF,fuego,47,50,78
GO3,Ishindooo,DL,fuego,78,70,52
GO3,Beck Heath,MC,aire,67,74,54
GO3,Jack Knife,MC,tierra,64,71,55
GO3,Sidney Cal,MC,bosque,62,70,50
GO3,Infinity Beyond,DL,fuego,78,69,37
GO3,Isole Ucine,DF,tierra,52,58,78
GO3,Saul Hermit,MC,bosque,61,78,43
GO3,Hugues Baudet (Hugh),MC,aire,67,71,56
GO3,Erik Eagle,MC,bosque,75,79,58
GO3,Ichimasa,DF,aire,52,52,73
GO3,Nobby Naga,DL,aire,68,78,36
GO3,Ichabod Stark,MC,tierra,68,75,52
GO3,Ikkatsu Kano,MC,tierra,68,74,57
GO3,Earl Eton,MC,bosque,66,72,54
GO3,Ian Stein,MC,bosque,60,66,44
GO3,Colby Columbia,DL,fuego,76,68,44
GO3,Octavus Kraken,DF,fuego,54,58,77
GO3,Xander Noddle,DF,bosque,50,60,74
GO3,Yule Hoarfrost,DL,bosque,72,68,38
GO3,Mel O'Drahma,DL,aire,72,70,37
GO3,Cao Cao,DF,tierra,51,57,68
GO3,Dart H. Cylon,DF,bosque,54,75,73
GO3,Hick Idory ,MC,fuego,75,81,60
GO3,Howie Itzer,DL,bosque,71,69,38
GO3,Avery Rarecard,DL,aire,76,72,44
GO3,Terry Archibald,PR,aire,32,36,81
GO3,Kyon Canis,DL,tierra,78,76,42
GO3,Hermana de Tezcat,DF,bosque,47,61,80
GO3,Kelly Scrivens,MC,bosque,55,62,47
GO3,"Cato ""Caterpillar"" Pillar",MC,tierra,61,72,49
GO3,Iapetus Pierce,DF,bosque,46,59,80
GO3,Xeno Eris,MC,bosque,60,74,46
GO3,Mecha Iriho ,MC,bosque,74,79,58
GO3,Petey Sorcar,DF,tierra,46,48,75
GO3,Ji Tenn,DL,aire,73,69,39
GO3,Ji Tenn HyperDrive,DL,aire,73,68,41
GO3,Robbie Tout,PR,aire,27,32,75
GO3,Ireid Obies,PR,fuego,35,35,79
GO3,Olivia Baker,MC,bosque,71,75,55
GO3,Iwanu,PR,fuego,34,32,77
GO3,Spacey Flipper,PR,bosque,26,27,74
GO3,Tom Bulldown,MC,tierra,66,74,53
GO3,Indra Vayu,MC,tierra,75,81,61
GO3,"Virginia ""Virgo"" Goldstein",DL,fuego,82,77,44
GO3,Valha Poropo,DL,bosque,76,70,37
GO3,Van Tareru,PR,bosque,30,37,79
GO3,Desmodus Drakul,MC,tierra,82,89,61
GO3,Desmodus Drakul (MM),MC,tierra,81,83,57
GO3,Wittz,DL,bosque,76,64,32
GO3,Esme Hexe,MC,bosque,60,71,58
GO3,Phil English,DL,tierra,80,74,48
GO3,Wenel,MC,fuego,65,77,60
GO3,Ace Server,PR,aire,30,32,80
GO3,Mac Emake,DF,tierra,45,48,73
GO3,Veneth,DL,tierra,75,70,42
GO3,Phillipa Konik,MC,bosque,70,77,60
GO3,Wyther Longfeys,DF,bosque,45,54,75
GO3,Kilo,DF,bosque,52,57,77
GO3,Kilo Miximax Zanark,DF,bosque,50,53,78
GO3,Smarty,DF,bosque,51,47,78
GO3,Rick Warwick,DL,tierra,74,62,37
GO3,Walter Mountain,DF,tierra,51,52,83
GO3,Ugwisu An,DL,bosque,76,71,41
GO3,"Sylvia ""Doe"" Lagus",DF,bosque,50,64,74
GO3,"Barbara ""Bunny"" Bitt",DL,bosque,72,70,32
GO3,Optimum Limbo,MC,fuego,73,74,65
GO3,Clay Moor,DF,bosque,48,53,70
GO3,Keir Mudgeon,MC,aire,62,71,49
GO3,"Noah ""Anon"" Nymous",MC,aire,61,70,52
GO3,Uzma Chakko,MC,aire,74,81,57
GO3,Marcus Maan,MC,bosque,62,70,52
GO3,Siid Sinapis,PR,aire,30,32,81
GO3,Pen Teller,PR,aire,28,30,76
GO3,Jacko Lantern,MC,fuego,70,64,48
GO3,Udom Keawchay,PR,aire,33,32,78
GO3,Chrissy Urchin,MC,fuego,64,75,59
GO3,Umiu Seaslug,DL,aire,76,74,45
GO3,Barnabas Rossa,DL,bosque,70,59,41
GO3,Matt Durer,PR,aire,29,34,75
GO3,Auberon Ouranos,DF,bosque,46,56,78
GO3,Molly Gunn,DL,fuego,73,69,36
GO3,Urikkyi Regoomen,PR,bosque,31,31,76
GO3,Bellatrix,MC,aire,71,77,55
GO3,Lupin Wolfe,DL,fuego,74,68,38
GO3,Tinkel Urmia,MC,aire,66,87,55
GO3,Jeku Hydia,DF,bosque,50,61,81
GO3,Pocus Sesame,DL,bosque,73,71,37
GO3,Mike,DL,bosque,71,63,39
GO3,Mike MIX Zanark,DL,bosque,71,63,39
GO3,Ai Machina,PR,aire,29,35,79
GO3,Aegir Sefaid,DF,aire,56,62,79
GO3,Ekadel,DF,aire,47,59,79
GO3,Newt Tangels,PR,fuego,27,33,75
GO3,Dwight Whittaker,DF,tierra,48,59,84
GO3,Escavan Malice,DL,tierra,78,73,49
GO3,Buzz O'Hare,MC,bosque,67,69,51
GO3,Cole Ebony,DF,fuego,49,60,79
GO3,Eddie Burroughs,DL,bosque,77,73,35
GO3,Etna Horx,MC,fuego,67,79,58
GO3,Edgar Partinus,DL,bosque,79,73,44
GO3,Enimo,PR,fuego,28,34,79
GO3,Anorel,PR,bosque,27,29,79
GO3,Wun Ell,MC,bosque,58,70,51
GO3,Wun Ell (Hyperdrive),MC,bosque,58,72,51
GO3,Emett Raldo,DL,bosque,74,65,32
GO3,Emosuke Rokudo,DL,bosque,76,70,41
GO3,Erwin Goel,DF,tierra,47,57,77
GO3,Taranis Virga,DL,aire,72,70,42
GO3,Mia Tior,PR,bosque,29,31,76
GO3,Erue,MC,tierra,74,77,61
GO3,Zato Memmor,DL,tierra,82,73,53
GO3,Sylvain Elph,PR,bosque,31,33,81
GO3,Lephiel,DF,tierra,46,53,79
GO3,Spark Volt,DF,aire,50,55,78
GO3,Radius Pye,DF,aire,50,56,70
GO3,Panca,MC,aire,62,73,53
GO3,Bonza Barnett,MC,aire,64,73,43
GO3,Mark Evans,PR,tierra,35,34,83
GO3,Mecamark,PR,tierra,30,30,80
GO3,Mark Adulto (adult),PR,tierra,34,36,87
GO3,Montaine Skalin,DL,tierra,80,69,43
GO3,Owen Easter,DF,fuego,50,54,76
GO3,Ken Dough,MC,bosque,62,74,53
GO3,Leroy Kingsley,PR,tierra,25,25,74
GO3,Himesh Himalaya,DF,tierra,43,57,72
GO3,Sithri Peon,DF,tierra,45,49,70
GO3,Chester Horse,PR,tierra,30,28,79
GO3,Tarquin Orchards,DL,aire,72,75,38
GO3,Dock Hickory,DF,bosque,51,65,71
GO3,"Élise ""Ooiri"" la Trance",DF,fuego,46,55,78
GO3,Glaucous Gull,DL,aire,75,70,37
GO3,Billy Lingsoo,DL,fuego,67,58,43
GO3,Catvari,DF,tierra,50,47,76
GO3,Mega,DF,tierra,44,49,74
GO3,Faulk Dansa,DF,aire,51,62,73
GO3,Yorick York,MC,tierra,59,68,53
GO3,Sirius Buff,DF,tierra,45,47,74
GO3,Duke Darthmouth,DF,tierra,47,49,74
GO3,Walden Squire,DL,tierra,75,62,43
GO3,Oud,PR,fuego,33,31,77
GO3,Pike Pollack,DF,aire,52,59,74
GO3,Hal Istic,DL,bosque,74,62,33
GO3,Sempiterno Bliss,MC,fuego,62,77,58
GO3,Soji Okita,DL,fuego,81,82,40
GO3,Adora Shivers,MC,aire,70,74,45
GO3,Orchid,MC,aire,75,84,60
GO3,Harold Shields,DL,tierra,64,67,45
GO3,Octa Pasun,DL,aire,74,71,46
GO3,Mat Halled,DF,fuego,56,56,80
GO3,Oceanus Worldstream,MC,fuego,60,79,51
GO3,Francie Holly,MC,aire,67,74,57
GO3,Joe Leggit,MC,tierra,63,74,54
GO3,Attila Hun,DF,fuego,46,48,79
GO3,Ota Shape,DF,bosque,45,48,76
GO3,Rufus Brunt,PR,tierra,28,32,75
GO3,Ozrock,DL,aire,84,77,44
GO3,Matther Horne,DF,bosque,43,50,78
GO3,Denrai Ochimura,MC,tierra,67,68,57
GO3,Daffyd Blayne,DF,fuego,52,61,75
GO3,Ott,MC,tierra,74,77,62
GO3,Celia Hills,MC,aire,70,77,58
GO3,Celia Hills (Adulta),MC,aire,68,82,58
GO3,Cadence Soundtown,MC,bosque,71,79,58
GO3,Esme la Trance,DF,aire,47,58,76
GO3,Summer Salt,DL,bosque,71,76,43
GO3,"Shah ""Shallot"" Lott",PR,bosque,29,32,77
GO3,"Ambrose ""Amber"" Ericson",PR,tierra,28,30,77
GO3,Bertie Cees,PR,fuego,25,25,77
GO3,Beamer Daye,DF,fuego,51,64,79
GO3,"Ophelio ""Opal"" Albans",MC,aire,66,78,51
GO3,Carmen Aria,DL,tierra,73,61,46
GO3,Macah Psitta,MC,bosque,71,80,67
GO3,Buck Tucker,DF,aire,43,52,71
GO3,Gus Duneaton,PR,tierra,28,29,77
GO3,Wesley Sheridan,PR,aire,27,29,72
GO3,Hunter Wanabi,PR,aire,28,31,76
GO3,Ryo Terada,PR,aire,31,37,84
GO3,Noviembre,MC,fuego,71,79,61
GO3,Noviembre (Mx.Zanark),MC,fuego,65,79,43
GO3,Rita Bloggs,DL,fuego,69,61,38
GO3,Kaakapoo,DL,bosque,75,69,43
GO3,Corvus Cardson,DL,tierra,76,69,40
GO3,"Ganeko ""Garnett""Zakuro",DF,fuego,50,56,82
GO3,Kahwack,PR,tierra,32,29,75
GO3,Leon Ohnepart,MC,tierra,61,72,59
GO3,Yang,DL,tierra,79,76,48
GO3,Crimson Wiseman,DF,aire,48,64,89
GO3,Bert Neptune,MC,bosque,64,75,56
GO3,William Kidd,MC,bosque,62,76,52
GO3,Teo Chaspet,DL,bosque,71,67,41
GO3,Walt Riverside,MC,aire,66,74,58
GO3,Cain Cavalier,DL,fuego,74,64,33
GO3,Alexis Watchorn,DL,bosque,74,69,38
GO3,Golf,DF,aire,52,46,77
GO3,Griz Munkie,DL,tierra,74,64,38
GO3,Autumn Leaf,DF,bosque,46,57,64
GO3,Cooper Nikos,PR,bosque,25,25,70
GO3,Ian Flappable,DL,bosque,77,74,42
GO3,Gus Tronom,DF,tierra,48,59,73
GO3,Eoin Geary,DL,aire,77,74,41
GO3,Socrat Eiss,DF,aire,42,55,68
GO3,Penn Manship,MC,aire,71,85,60
GO3,Kakgun,DL,tierra,74,67,40
GO3,Shinken Gaku,DL,bosque,75,70,38
GO3,Jean-Luc Janeway,DL,fuego,73,76,37
GO3,Sombra 1,PR,aire,31,37,77
GO3,Sombra 10.,DL,tierra,73,68,42
GO3,Sombra 11.,DL,bosque,77,68,49
GO3,Sombra 2,DF,bosque,55,52,76
GO3,Sombra 3,DF,bosque,54,55,76
GO3,Sombra 4,DF,tierra,53,55,79
GO3,Sombra 5,DF,aire,52,59,77
GO3,Sombra 6,MC,tierra,67,74,56
GO3,Sombra 7,MC,tierra,70,75,45
GO3,Sombra 8,MC,aire,69,75,56
GO3,Sombra 9,MC,aire,66,78,53
GO3,Par Scal,PR,fuego,28,25,66
GO3,Lucien Dark,DL,bosque,76,75,37
GO3,Kagero,DF,bosque,49,58,81
GO3,Anne Sestral,DL,aire,74,67,41
GO3,Genko Ka,DL,aire,80,77,42
GO3,Gustav Weathervane,DF,aire,48,70,86
GO3,Kazary,PR,bosque,31,34,77
GO3,Onor Doodad,DL,bosque,72,61,30
GO3,Scotty O'Brien,DF,tierra,44,46,78
GO3,Kasim Bador,DL,aire,76,74,45
GO3,Kazach,DF,tierra,50,58,79
GO3,Willy Glass,DL,bosque,73,70,46
GO3,Xavier Shotwell,PR,bosque,31,34,82
GO3,Donna Hooan,DF,tierra,48,56,79
GO3,Stuart St. John,DF,bosque,41,60,68
GO3,"Breeze ""Flurry"" Windward",DL,aire,80,74,43
GO3,Nathan (Niño),DF,aire,48,67,79
GO3,Nathan(Adulto),DF,aire,57,69,81
GO3,Gazelle (Bryce Whitingale),DL,aire,79,77,47
GO3,K'aran Uogu,MC,tierra,71,76,58
GO3,Norimaru Gazen,PR,tierra,29,30,78
GO3,Strom Boojum,PR,tierra,28,27,77
GO3,Katsu,DF,bosque,45,56,78
GO3,Stanley Switch,MC,fuego,65,67,50
GO3,Gazza Irons,PR,tierra,29,32,79
GO3,Orson Riffe,MC,bosque,61,75,54
GO3,Karl Kappa,PR,aire,28,29,77
GO3,Sal Armando,MC,aire,55,64,40
GO3,Kojuro Katsuragi,DL,tierra,75,66,32
GO3,Johnny Kato,DL,aire,72,68,35
GO3,Catora Peiji,DL,aire,76,74,44
GO3,Catora (Child),DL,aire,76,75,45
GO3,Adarn Shame,PR,tierra,25,26,72
GO3,Doug Boateng,DL,aire,75,70,38
GO3,Raider Takkel,DF,bosque,50,61,86
GO3,Gene Ghiskhan,DF,tierra,45,46,80
GO3,Canon Evans,DL,aire,75,73,43
GO3,Art Turner,PR,bosque,29,31,74
GO3,Andrea Bruzel,DF,tierra,56,52,63
GO3,Puddel Khaspian,MC,bosque,72,79,56
GO3,Platón Mail,DF,fuego,47,50,73
GO3,Kaburo Hayama,DL,aire,73,71,38
GO3,Jack Wallside,DF,tierra,48,49,84
GO3,Jack Wallside (adulto),DF,tierra,49,51,86
GO3,Adamant Walhalla,DF,aire,48,53,75
GO3,Piero Mantisse,DL,bosque,67,77,43
GO3,Kamil Sadid,DF,bosque,43,55,75
GO3,Anne Tenney,MC,tierra,68,70,64
GO3,Primrose Proppa,DL,fuego,75,64,30
GO3,Romulus Fulmen,MC,aire,64,77,50
GO3,Myriad Arcadia,DF,bosque,45,62,73
GO3,Escott Aspen,DL,fuego,70,71,46
GO3,Federigo Cinco,MC,bosque,67,73,57
GO3,"Sheldon ""Trot"" Myrtle",PR,bosque,28,35,75
GO3,Sheldon Bugg,DF,tierra,46,58,78
GO3,"Kamei ""Kamere"" Reo ",DF,aire,49,55,70
GO3,Ninba Tsukio,DL,tierra,74,69,37
GO3,Chamomile,MC,tierra,70,81,63
GO3,Rick Whited,MC,bosque,62,78,55
GO3,Hugh Handy,DL,aire,70,63,35
