juego,nombre,posicion,elemento,ATT,CTL,DEF
GO2,Molly Gunn,DL,fuego,77,69,35
GO2,Mona Selene,MC,fuego,74,86,67
GO2,Monarch Rome,DF,aire,59,67,84
GO2,Montaine Skalin,DL,tierra,82,70,42
GO2,Montaña a Toughlove,PR,tierra,36,31,86
GO2,Montana Fleetfoot,MC,fuego,66,74,46
GO2,Montaña Tábano,PR,aire,29,30,77
GO2,Monty Montague,PR,fuego,27,26,79
GO2,"Moonir ""Moonsy"" Stone",MC,tierra,65,74,57
GO2,Moos Akka,MC,fuego,63,76,62
GO2,Morgan Stern,DF,tierra,53,53,71
GO2,Morris Moore,DF,bosque,49,54,77
GO2,Mudhi Uppindown,DL,tierra,79,70,39
GO2,Mustah,DF,fuego,53,62,76
GO2,Myriad Arcadia,DF,bosque,49,64,70
GO2,Mystral Callous,DL,tierra,80,74,34
GO2,Nagahide Niwa,MC,aire,73,86,67
GO2,Nahrje,MC,fuego,70,75,62
GO2,Nai Swanson,DF,tierra,52,53,76
GO2,Naji Khamsa,DF,bosque,53,60,75
GO2,Nan Desuka,PR,tierra,31,32,80
GO2,Narcisse Rotondo,MC,aire,75,73,68
GO2,"Nash ""Shroom"" Room",DF,fuego,50,55,71
GO2,"Nate ""N-Black"" Blackside",DL,fuego,80,70,40
GO2,Nate Gobby,DF,bosque,58,63,80
GO2,Nathan Swift,DF,aire,53,66,76
GO2,Nathan Swift (Adult),DF,aire,60,70,78
GO2,Navan,DL,aire,80,75,40
GO2,Neith Venus,MC,bosque,72,80,62
GO2,"Nell ""Yeti"" Yetty",DL,tierra,79,63,38
GO2,Nelly Raimon,DL,fuego,79,72,37
GO2,Nelly Raimon (Adult),DL,fuego,82,74,39
GO2,Nenel,DF,fuego,57,63,78
GO2,Neppten,DL,bosque,80,73,36
GO2,Nero,PR,aire,30,32,80
GO2,Nero Night,PR,fuego,34,34,84
GO2,Nev Puffer,DF,bosque,50,65,80
GO2,Neva Kevinne,DF,bosque,55,59,77
GO2,Neville Foodcake,MC,tierra,78,85,68
GO2,Newt Lease,DF,fuego,56,58,71
GO2,Newt Tangels,PR,fuego,28,32,78
GO2,Nick Tofobia,PR,fuego,31,32,77
GO2,Nick Yergrub,MC,aire,74,80,62
GO2,Nick Yergrub,PR,fuego,33,30,77
GO2,Nieve Alba,MC,aire,60,77,46
GO2,Nirasane Nebuka,DL,aire,82,77,43
GO2,Niseya Munetsugu,DL,aire,83,76,46
GO2,"Nitely ""N-White"" Whitehurst",DL,aire,80,75,48
GO2,Nitey Niht,DF,bosque,51,59,68
GO2,Nix Pluto,MC,fuego,74,78,60
GO2,Nixon Earlnight,DF,aire,50,54,71
GO2,Niyuta,DL,bosque,75,65,35
GO2,Nizo Koda,DL,bosque,78,68,44
GO2,Njord Snio,DL,aire,81,76,42
GO2,Noah Gerkin,DF,aire,51,56,64
GO2,Noah Nymous,MC,aire,67,73,59
GO2,Noah Yu,DF,bosque,58,61,83
GO2,Nobby Naga,DL,aire,72,77,35
GO2,Nobunaga Oda,DL,bosque,84,77,45
GO2,Nogo Sarikid,MC,aire,64,73,49
GO2,Nora Flexion,DL,bosque,82,78,42
GO2,Norimaru Gazen,PR,tierra,32,30,81
GO2,November,MC,fuego,76,81,68
GO2,Nun Chuck,DF,tierra,51,50,72
GO2,Nuno Vertigo,PR,fuego,33,33,80
GO2,Oceanus Worldstream,MC,fuego,65,81,58
GO2,Ocho Lightning,MC,aire,76,86,67
GO2,Octavus Kraken,DF,fuego,58,60,75
GO2,Odette Musetta,PR,bosque,28,25,78
GO2,Olaf Nobeard,DF,fuego,49,50,77
GO2,Olivia Baker,MC,bosque,76,78,62
GO2,Ollie Impix,PR,tierra,27,26,79
GO2,Olympe Haymes,PR,fuego,32,30,81
GO2,Omega Elysium,DF,tierra,46,48,71
GO2,Oni Triumvir,MC,bosque,70,82,66
GO2,Onor Doodad,DL,bosque,76,62,29
GO2,Ophelio Albans,MC,aire,73,80,57
GO2,Optimum Limbo,MC,fuego,78,77,70
GO2,Orchid,MC,aire,79,86,66
GO2,Orel Knighter,MC,bosque,60,70,58
GO2,Ori Gami,DF,tierra,46,53,72
GO2,Orion Hunter,MC,aire,74,71,50
GO2,Orson Riffe,MC,bosque,67,78,61
GO2,Oscar,DF,tierra,60,64,85
GO2,Oswald Bones,DL,bosque,73,55,43
GO2,"Otto ""Tentacle"" Legge",PR,fuego,33,29,78
GO2,Otto Bismark,DF,bosque,50,55,70
GO2,Ough Cee,DL,fuego,81,73,40
GO2,Oz Rater,DL,fuego,80,62,34
GO2,Oz Tier,DF,fuego,51,52,76
GO2,Paco Dermott,PR,tierra,32,33,79
GO2,Pallas Brandish,DF,tierra,56,58,64
GO2,Pam Duff,PR,aire,29,30,79
GO2,Panacea Utopia,MC,aire,65,80,63
GO2,Panca,MC,aire,68,77,60
GO2,Paolo Bianchi,DL,bosque,82,76,47
GO2,Papa,DF,fuego,55,59,76
GO2,Par Scal,PR,fuego,30,26,73
GO2,"Paris ""Mosquito"" Sight",DF,aire,44,46,69
GO2,Pat Ryarke,PR,bosque,32,32,77
GO2,Patrick Childs,MC,aire,67,77,64
GO2,Patton Fairway,DF,bosque,50,59,78
GO2,Patty Sierra,PR,fuego,32,33,78
GO2,Paul Peabody,PR,aire,28,30,81
GO2,Peachy Keen,DF,fuego,47,59,74
GO2,Pearl Gates,DL,aire,67,68,42
GO2,Pelta,DF,tierra,55,62,73
GO2,Pen Teller,PR,aire,30,30,79
GO2,Penn Manship,MC,aire,76,86,66
GO2,Penn Minim,MC,aire,74,79,63
GO2,Pentra Chek,MC,tierra,71,77,63
GO2,Pepe Bell,DF,tierra,50,55,71
GO2,Percival Travis,MC,bosque,78,84,67
GO2,Percy Coldstair,DF,bosque,51,62,77
GO2,Perla Sizzors,DF,bosque,42,53,69
GO2,Pero Tractor,DF,aire,50,51,71
GO2,Perpetua Naim,MC,aire,69,74,45
GO2,Perpetuo Xanadu,MC,bosque,66,72,64
GO2,Pete Manter,DF,tierra,55,60,68
GO2,Pete Parrish,DL,fuego,78,61,36
GO2,Petey Sorcar,DF,tierra,49,49,72
GO2,"Phil ""Symphony"" Harmonic",MC,tierra,68,72,61
GO2,Phil A. Minion,DF,fuego,54,63,79
GO2,Phil de Rol,DL,bosque,73,60,28
GO2,Phil English,DL,tierra,83,74,47
GO2,Phil Occifer,MC,bosque,74,74,60
GO2,Philip Stic,PR,bosque,31,30,78
GO2,Philippa Belle,DL,fuego,77,75,47
GO2,Phillipa Konik,MC,bosque,76,80,65
GO2,Phoebus Moonlight,DF,tierra,58,59,73
GO2,"Phoenix ""Fuego bird"" Southers",DL,fuego,80,71,41
GO2,Piero Mantisse,DL,bosque,70,76,42
GO2,Pike Pollack,DF,aire,57,61,71
GO2,Pinkie Harte,MC,tierra,67,76,56
GO2,Pinkus Mountbatten,MC,tierra,74,76,59
GO2,Pinoh,MC,fuego,68,83,63
GO2,Plato Mail,DF,fuego,50,51,71
GO2,Pocus Sesame,DL,bosque,79,72,39
GO2,Pontius Blank,DF,aire,53,59,72
GO2,Porphyria Filia,MC,aire,68,84,67
GO2,Poseidon,PR,tierra,32,29,84
GO2,Posy Striker,DF,bosque,48,54,74
GO2,Precious Cryan,DF,aire,49,58,72
GO2,Preston Digitate,PR,bosque,30,33,78
GO2,Preston Princeton,PR,bosque,32,32,81
GO2,Price Shaids,PR,bosque,29,28,79
GO2,Primrose Proppa,DL,fuego,77,61,28
GO2,Prince Charles,DF,bosque,51,63,76
GO2,Prosper Cooka,DF,aire,50,52,79
GO2,Prue Scription,DF,fuego,50,51,72
GO2,Puck Fishley,DF,tierra,52,54,72
GO2,Pyon Pyon,PR,tierra,26,26,78
GO2,"Pyro ""Piranha"" Nyah",DL,aire,70,74,43
GO2,Qin 1,PR,aire,30,33,79
GO2,Qin 10,MC,fuego,74,78,57
GO2,Qin 11,DL,tierra,79,70,42
GO2,Qin 2,DF,aire,50,59,72
GO2,Qin 3,DF,bosque,52,59,74
GO2,Qin 4,DF,fuego,51,55,72
GO2,Qin 5,MC,tierra,66,73,63
GO2,Qin 6,MC,tierra,66,73,62
GO2,Qin 7,MC,aire,70,76,62
GO2,Qin 8,MC,bosque,71,79,62
GO2,Qin 9,MC,fuego,73,77,57
GO2,"Quattro ""4-Black"" Blackley",DL,fuego,78,74,44
GO2,Quebec,MC,tierra,70,81,67
GO2,Queenie Blackcrown,DL,fuego,79,74,45
GO2,Quentin Cinquedea,PR,fuego,38,36,84
GO2,"Quinn ""Q-White"" Whitebridge",DL,aire,81,74,47
GO2,Quinque Flores,DL,fuego,80,72,40
GO2,Radd Ischer,DF,bosque,51,57,77
GO2,Radius Pye,DF,aire,55,57,68
GO2,Rae Godmother,MC,fuego,71,81,64
GO2,Raider Takkel,DF,bosque,55,63,83
GO2,Rain Bowe,MC,bosque,69,79,60
GO2,Raleigh Greenstreet,DL,aire,77,71,39
GO2,"Ramona ""Rumble"" Tempest",DL,aire,80,75,41
GO2,Raphael Allegro,PR,fuego,34,38,86
GO2,Rayburn Lightly,MC,aire,78,84,67
GO2,Rayne Shawa,MC,aire,71,75,64
GO2,Redd Hazzard,DL,fuego,82,77,40
GO2,Reed Maind,MC,tierra,73,75,62
GO2,Reggie Alldark,MC,fuego,66,87,62
GO2,Regina Raffles,DL,bosque,78,68,30
GO2,Rei Nurtur,PR,fuego,35,31,86
GO2,Reilly Italot,MC,bosque,71,71,65
GO2,Renardo Foxe,PR,tierra,29,29,80
GO2,"Rex ""Ex"" Less",MC,bosque,74,77,67
GO2,Rex Remington,DL,tierra,80,75,45
GO2,Rhiannon Hoode,DL,fuego,74,69,43
GO2,Rhine,MC,aire,73,78,55
GO2,Rhonda House,DF,tierra,47,53,71
GO2,"Rhys ""Lil Rhys"" Samanrime",DF,tierra,64,64,80
GO2,Rhys Eller,DF,aire,52,60,73
GO2,Ria Carnival,DL,tierra,76,64,37
GO2,Ria Vivalist,DL,aire,76,66,34
GO2,Riccardo Di Rigo,MC,bosque,79,83,68
GO2,Richard Roake,PR,tierra,35,36,84
GO2,"Rick ""Rickshaw"" Shaw",DF,tierra,59,63,84
GO2,Rick Tangle,MC,bosque,73,73,59
GO2,Rick Warwick,DL,tierra,77,63,36
GO2,Rick Whited,MC,bosque,68,80,62
GO2,Ricky Shea,MC,fuego,63,72,66
GO2,Ricky Shee,DF,aire,46,49,69
GO2,Riff Ormd,MC,aire,70,75,51
GO2,Rihanna Lin,MC,bosque,72,78,58
GO2,"Riku ""Pants"" Matsushita",DF,bosque,58,65,77
GO2,Rita Bloggs,DL,fuego,77,62,37
GO2,Rith McCal,PR,bosque,29,30,78
GO2,Ro St. Nutts,PR,bosque,33,33,80
GO2,Rob Crusoe,DF,aire,54,65,64
GO2,Rob O'Meca,PR,aire,31,34,79
GO2,Robbie Tout,PR,aire,29,31,78
GO2,Robert Affet,DL,fuego,75,69,33
GO2,Robin O'Cruise,MC,aire,72,79,48
GO2,Robyn Weaver,PR,tierra,25,25,78
GO2,Rocky McCanns,DF,aire,57,65,75
GO2,Rocky Zine,DL,tierra,74,59,32
GO2,Rodh,MC,aire,68,81,61
GO2,Roger Jolly,DF,tierra,59,58,62
GO2,Rokah,MC,bosque,70,78,63
GO2,"Roland ""RoDent"" Dent",DF,tierra,49,53,68
GO2,Roland Lex,DL,aire,78,68,34
GO2,Roland Netland,DF,tierra,49,55,71
GO2,Rolanda Tempest,MC,tierra,70,80,57
GO2,Rollo Twain,DF,bosque,57,63,69
GO2,Roman Ballista,MC,fuego,72,75,62
GO2,Romeo,PR,aire,33,35,82
GO2,Romeo Fitzroy,MC,tierra,74,82,66
GO2,Romeo Wheedler,MC,bosque,66,84,54
GO2,Romulus Fulmen,MC,aire,71,79,56
GO2,Ron Flappibal,DF,bosque,47,52,77
GO2,Ron Innwater,DF,tierra,58,63,82
GO2,"Rook ""R-Black"" Blackside",MC,fuego,68,80,62
GO2,Rory Tigre,DL,fuego,78,75,47
GO2,Rosa Welle,DL,fuego,75,59,31
GO2,Rosie Redd,MC,aire,72,85,68
GO2,Ross Seption,DF,aire,49,60,73
GO2,Ruben Lamp,DF,tierra,47,56,80
GO2,Ruby Catbear,MC,fuego,66,75,50
GO2,Rudy Blush,PR,aire,32,31,79
GO2,Ruff LeGrand,PR,bosque,31,31,84
GO2,Ruff Weedon,DL,fuego,80,57,28
GO2,Rufus Brunt,PR,tierra,30,32,78
GO2,Rumer ReVeale,DL,fuego,81,71,32
GO2,Rundeep Stillwater,DF,tierra,52,57,82
GO2,Russo Rosmarus,DL,tierra,80,70,37
GO2,Ruth Byron,DL,fuego,78,64,46
GO2,Ryan HayBosque,DF,tierra,48,54,67
GO2,Ryan O'Laugh,DF,fuego,54,55,73
GO2,Ryan Tamer,MC,bosque,71,80,59
GO2,Ryo Terada,PR,aire,34,36,85
GO2,Ryoma Nishiki,MC,tierra,78,80,65
GO2,Ryoma Sakamoto,MC,tierra,75,79,68
GO2,Ryuun Cho,DL,tierra,86,78,45
GO2,Sable Tatter,DL,fuego,77,71,36
GO2,Sael,DL,bosque,82,73,45
GO2,Sagaminator,DL,bosque,82,65,34
GO2,Sahasra,DF,fuego,57,57,71
GO2,Sail Bluesea,DL,fuego,82,75,41
GO2,Sal Armando,MC,aire,58,67,45
GO2,Sal Hughes,DL,fuego,79,69,42
GO2,Sally Honeywell,MC,aire,62,80,55
GO2,Sally Tare,MC,aire,68,77,59
GO2,Salvador Addin,PR,aire,33,33,74
GO2,Salvador Addin,MC,tierra,65,64,65
GO2,Sam Arritan,DL,fuego,78,73,44
GO2,Sam Gale,PR,aire,33,37,81
GO2,Sam Kincaid,MC,fuego,67,74,53
GO2,Sam Willing,DF,bosque,53,64,76
GO2,Samey Kondo,DL,tierra,77,66,34
GO2,Samguk Han,PR,fuego,30,31,80
GO2,Sammy Salter,PR,bosque,34,35,85
GO2,Samson Bigglesworth,PR,tierra,28,29,79
GO2,Sandy Dryhill,MC,tierra,75,77,57
GO2,Santelmo Phyre,MC,fuego,68,78,66
GO2,"Sapp ""Sappir"" Hirell",DF,aire,53,63,69
GO2,Sapta,MC,fuego,74,79,63
GO2,Sas,MC,bosque,68,77,58
GO2,Sascha Kotch,DF,aire,52,54,71
GO2,"Saskia ""Bubbles"" Fresh",MC,aire,66,76,65
GO2,Sata,PR,bosque,33,33,81
GO2,Saul Durban,DF,aire,49,53,73
GO2,Saul Hermit,MC,bosque,67,80,49
GO2,Saul Première,MC,fuego,68,79,59
GO2,Sayo Nakamise,DF,aire,51,57,72
GO2,Scally Wagg,MC,bosque,74,81,63
GO2,Scaris Cowler,DL,fuego,79,64,40
GO2,Scarlett Strands,DL,fuego,79,69,43
GO2,Scorpia Venin,PR,fuego,35,33,83
GO2,Scott Banyan,DF,bosque,51,64,76
GO2,Scott Banyan (Adult),DF,bosque,49,54,83
GO2,Scott Chegwin,DL,bosque,75,64,32
GO2,Scotty O'Brien,DF,tierra,47,47,76
GO2,Sean Muller,DF,tierra,43,45,72
GO2,Seb Rosa,DF,bosque,51,61,77
GO2,Sei Lightning,MC,tierra,68,84,63
GO2,Selwyn Crawler,MC,bosque,67,73,51
GO2,Seneca,DL,tierra,79,68,44
GO2,Senji Kudo,MC,fuego,72,77,56
GO2,Senjiro Kohama,DF,fuego,49,49,76
GO2,Senkuro Hajime,DL,bosque,79,72,43
GO2,Senzo Takamori,DL,bosque,76,64,35
GO2,Sepia Bartletti,MC,aire,75,87,71
GO2,Serena Halcyon,MC,fuego,62,73,58
GO2,Seth Paynter,MC,bosque,58,71,58
GO2,Sett Lightning,DF,bosque,57,67,86
GO2,"Severin ""Volley"" Volei",DL,tierra,78,69,40
GO2,Shadow Cimmerian,DL,bosque,80,72,39
GO2,Shady Shwartz,MC,tierra,75,77,58
GO2,Shah Lott,PR,bosque,30,32,80
GO2,Shai Klopps,DF,tierra,50,45,74
GO2,Shaun Asparr,MC,tierra,69,77,58
GO2,Shaun Bonce,MC,aire,70,80,55
GO2,Shawn Froste,DL,aire,82,76,50
GO2,Shawn Froste (Adult),DL,aire,86,80,50
GO2,Sheenai,DF,fuego,55,61,73
GO2,Sheldon Bugg,DF,tierra,49,60,75
GO2,Sheldon Myrtle,PR,bosque,30,34,78
GO2,"Shep ""Panurge"" Woolacombe",DL,tierra,76,60,34
GO2,Shilo Placidus,DL,fuego,75,61,37
GO2,Shinken Gaku,DL,bosque,79,71,37
GO2,Shintaro Nakaoka,MC,bosque,72,83,66
GO2,Shishimaru,DF,tierra,58,57,74
GO2,Shiv Allrie,MC,tierra,72,79,55
GO2,Shona Shopbell,PR,aire,32,29,80
GO2,Shortcake Holmes,DF,tierra,55,57,77
GO2,Shunsuke Aoyama,MC,bosque,68,72,62
GO2,Si Sosman,PR,fuego,32,30,79
GO2,Siarti Tivi,DF,tierra,56,66,70
GO2,Sibylle Equinox,DL,bosque,71,64,37
GO2,Sid Steppe,MC,bosque,64,80,56
GO2,Sid Viper,MC,bosque,73,83,69
GO2,Sidney Cal,MC,bosque,67,73,57
GO2,Sierra,MC,bosque,76,86,62
GO2,Siid Sinapis,PR,aire,33,32,82
GO2,Silas Andice,PR,fuego,32,36,83
GO2,Silke Coombe,MC,tierra,65,70,53
GO2,Silvain Hache,DL,aire,80,79,41
GO2,Silvia Bosques,PR,tierra,29,30,81
GO2,Silvia Bosques (Adult),PR,tierra,32,31,82
GO2,Silvio Di Fence,DL,fuego,76,62,41
GO2,Sim Cebus,MC,aire,73,78,64
GO2,Simeon Ayp,DL,tierra,84,78,47
GO2,Simon Cleric,PR,aire,29,30,80
GO2,Sinbad Saylor,DF,fuego,56,63,69
GO2,Singer Long,DL,tierra,75,71,34
GO2,Singer Long,PR,fuego,28,28,78
GO2,Sirius Buff,DF,tierra,48,49,72
GO2,Sirius Starsky,DF,aire,46,62,64
GO2,Sita Square,MC,aire,73,74,64
GO2,Sithri Peon,DF,tierra,47,50,68
GO2,Skeeter Hawk,MC,aire,67,67,61
GO2,Skie Blue,PR,bosque,32,33,82
GO2,Skinny,DF,bosque,58,64,75
GO2,Skylar Lepton,DF,aire,53,60,71
GO2,Slim Pointer,MC,tierra,69,79,58
GO2,"Sloan ""Henge"" Hinge",DL,tierra,80,69,41
GO2,Sloan Steddy,MC,tierra,66,70,59
GO2,Sly Sundice,MC,aire,74,85,67
GO2,Smarty,DF,bosque,55,49,76
GO2,Smiley,DF,bosque,57,61,69
GO2,"Snap ""Shutter"" Breakwater",DL,tierra,72,72,44
GO2,Snapper Krabbie,PR,fuego,33,31,79
GO2,"Snezhana ""Snowy"" White",DL,fuego,76,68,31
GO2,Snorri Sloth,DF,tierra,53,56,69
GO2,Socrat Eiss,DF,aire,44,56,66
GO2,Soji Okita,DL,fuego,84,82,40
GO2,Sokichi Kitagami,DF,fuego,55,59,71
GO2,Sol Daystar,DL,fuego,82,80,49
GO2,Solomon Roundhay,DL,aire,78,70,41
GO2,Sonny East,MC,fuego,66,76,46
GO2,Sophie Spencer,DL,bosque,82,75,49
GO2,Sor,DF,aire,57,62,77
GO2,Soren Uphigh,MC,fuego,66,83,72
GO2,Souta Hayari,MC,fuego,77,86,63
GO2,Spacey Flipper,PR,bosque,27,28,78
GO2,Spark Volt,DF,aire,54,57,75
GO2,Spike Echidna,DL,fuego,75,72,44
GO2,Spike Stiletto,DF,aire,48,60,69
GO2,Spikey,MC,bosque,76,78,60
GO2,Spookie Otherside,PR,aire,28,27,79
GO2,Spot Barkley,DF,fuego,47,57,75
GO2,Spotter,MC,tierra,73,82,65
GO2,Stace Strikes,MC,bosque,62,73,52
GO2,Stan Proud,DL,tierra,78,65,41
GO2,Stan Roller,DL,aire,82,77,34
GO2,Stanley Switch,MC,fuego,71,70,57
GO2,Starbuck Rogers,PR,tierra,30,29,80
GO2,Steiyah,PR,tierra,31,32,81
GO2,Stella Thee,DF,bosque,47,57,69
GO2,Steph Scorer,DL,fuego,78,63,35
GO2,Sterne,DL,bosque,82,76,44
GO2,Steve Grim,MC,aire,72,76,59
GO2,Steven Nevets,DF,fuego,52,57,79
GO2,Sting Xiang,MC,aire,77,84,65
GO2,Strata Pudden,DF,bosque,53,59,70
GO2,Strom Boojum,PR,tierra,30,27,80
GO2,Stuart Potty,MC,tierra,60,75,47
GO2,Stuart St. John,DF,bosque,42,62,66
GO2,Subaru Honda,DF,fuego,49,54,70
GO2,"Sue ""Chirpy"" Accharin",DF,tierra,41,50,73
GO2,Summer Salt,DL,bosque,74,75,42
GO2,Sun Tzu,DF,aire,56,63,66
GO2,"Sunil ""Ra"" Rahman",PR,fuego,33,36,86
GO2,Sunniffa Scentgood,DL,bosque,76,67,39
GO2,Sunny Fairweather,DL,fuego,73,67,41
GO2,Suno Aisu,PR,tierra,31,29,75
GO2,Sus Swihn,MC,bosque,69,82,65
GO2,Suzette Hartland,DL,bosque,79,70,41
GO2,Suzy Stamp,DF,tierra,46,58,76
GO2,Sway,DF,fuego,50,55,74
GO2,Sylvain Elph,PR,bosque,33,32,83
GO2,Sylvester Bullet,MC,aire,75,85,66
GO2,Sylvester Tung,PR,fuego,33,31,80
GO2,"Sylvia ""Doe"" Lagus",DF,bosque,54,66,72
GO2,Synch Rogram,MC,bosque,74,79,63
GO2,Syon Blaze,DL,fuego,79,69,37
GO2,Tahk,MC,tierra,76,81,67
GO2,Tahoma Sequoia,MC,bosque,68,72,63
GO2,Taian Inaba,DL,aire,79,75,46
GO2,Taian Inaba,DL,bosque,75,69,37
GO2,Taiga West,PR,tierra,29,36,82
GO2,Taiji Kinetsuki,PR,aire,31,31,79
GO2,Tango,DF,fuego,49,50,71
GO2,Taranis Virga,DL,aire,76,70,42
GO2,Tarquin Chatstone,PR,fuego,34,31,80
GO2,Tarquin Orchards,DL,aire,76,75,37
GO2,Tasuke,DF,bosque,58,62,75
GO2,Tawny Screech,DF,aire,48,53,72
GO2,"Ted ""HB"" Ledd",DL,bosque,76,68,42
GO2,Ted Autumn,PR,aire,33,31,84
GO2,Tel Egram,PR,aire,29,31,80
GO2,Tenkei Yazu,MC,aire,70,76,57
GO2,Teo Chaspet,DL,bosque,75,68,41
GO2,Terran Gaea,DF,tierra,54,61,72
GO2,Terri Ann Thrope,DL,bosque,82,79,43
GO2,Tessell,MC,tierra,73,78,64
GO2,Tet Aqua,DL,fuego,78,64,35
GO2,Tex Tuber,MC,fuego,65,77,52
GO2,Tey Liadika,DF,tierra,54,65,84
GO2,Tez Beyan,DL,tierra,76,64,35
GO2,Tez La,DF,bosque,46,48,71
GO2,Tezcat,DL,bosque,84,79,47
GO2,Tezcat's Sister,DF,bosque,51,63,77
GO2,Thanatos,DL,bosque,79,69,37
GO2,Themis Law,MC,bosque,73,73,50
GO2,Theo Divine,PR,tierra,32,31,78
GO2,Theo Therr,DF,tierra,52,62,81
GO2,Thiago Torres,DF,fuego,56,63,80
GO2,Thomas Feldt,PR,bosque,35,31,82
GO2,Thor Stoutberg,MC,aire,73,76,63
GO2,"Tia ""Turquoise"" Cruz",DL,aire,80,71,38
GO2,Tia Towell,MC,fuego,73,72,58
GO2,Tida,DF,aire,48,54,72
GO2,"Tim ""Minstrel"" Roubadour",MC,bosque,76,81,67
GO2,Tim Saunders,MC,bosque,64,79,60
GO2,Tiny,MC,bosque,71,77,60
GO2,Tish Badum,PR,aire,35,34,83
GO2,Titch Allhare,PR,bosque,26,37,75
GO2,Toadie Fauna,MC,fuego,66,75,45
GO2,Toasty Tryadd,DL,fuego,77,65,40
GO2,Tod Ironside,DF,fuego,54,63,72
GO2,"Tom ""Skip"" Skipper",DL,aire,83,77,38
GO2,Tom Bulldown,MC,tierra,73,77,60
GO2,Tom Gato,DF,bosque,54,61,71
GO2,Tom-Tom Thrasher,DF,fuego,44,52,71
GO2,Tommie Loveapple,DF,tierra,51,52,70
GO2,Tommy Wobbal,PR,tierra,27,32,76
GO2,Ton Nino,MC,aire,75,79,59
GO2,"Tony ""Tripitaka"" Sanzang",PR,bosque,31,28,81
GO2,Torch,DL,fuego,83,78,36
GO2,Torhm,DL,bosque,79,71,43
GO2,Tortus Northe,MC,bosque,77,82,66
GO2,Tostig Muffler,PR,bosque,32,29,79
GO2,Toukichirou Kinoshita,DF,fuego,53,64,78
GO2,Toya Boyde,DF,fuego,51,58,72
GO2,Tracy Tracker,PR,tierra,31,32,80
GO2,Trajan Leet,MC,aire,69,80,53
GO2,Trappy Zeum,PR,tierra,28,29,79
GO2,"Trent ""Tarantula"" Ulah",PR,tierra,34,31,86
GO2,Trent Poplar,DF,bosque,51,57,73
GO2,Trev Eeya,DL,fuego,74,65,38
GO2,Trey Faste,MC,bosque,71,77,54
GO2,Trey Prongs,DF,aire,55,55,80
GO2,Trey Spotter,MC,fuego,66,84,56
GO2,Trigo Teah,PR,aire,29,30,79
GO2,Triton Nettuno,DL,aire,77,68,37
GO2,Trixie Playfair,MC,aire,69,80,56
GO2,Trixy Wonder,MC,aire,69,79,65
GO2,Troi Dryer,DF,tierra,53,61,73
GO2,Trump Dealer,DL,bosque,76,64,35
GO2,Trump Loyal,MC,tierra,68,72,64
GO2,Tsun Derrey,MC,tierra,73,77,54
GO2,Tsuneta,DL,bosque,80,73,36
GO2,Tsync,DF,fuego,52,67,77
GO2,Tu Eigh,MC,bosque,74,77,62
GO2,Tuff Weedon,DF,bosque,50,51,76
GO2,Tulip,DF,tierra,54,61,79
GO2,"Turk ""Turqoise"" Quoise",MC,bosque,65,68,64
GO2,Turner Fogg,DF,tierra,53,62,82
GO2,Turner Newleaf,DF,aire,54,62,71
GO2,Turner Tabel,DL,fuego,77,64,40
GO2,"Ty ""Titan"" Tanner",DF,bosque,53,49,71
GO2,Tye Foon,DF,bosque,49,51,70
GO2,Tyko Wondo,PR,tierra,31,34,77
GO2,Tynan Crowe,MC,bosque,77,80,59
GO2,Tyrah,DF,fuego,53,62,76
GO2,Tyrian Purpel,MC,aire,70,72,63
GO2,Tzeikh,MC,tierra,70,82,64
GO2,Ultima Nextworld,DL,aire,74,75,45
GO2,Una Lightning,PR,bosque,32,34,82
GO2,Uniform,PR,bosque,37,32,80
GO2,Uno Blackley,PR,fuego,31,32,79
GO2,Utamaru Kusuri,DL,tierra,77,65,39
GO2,Uzi Slugge,MC,aire,66,74,51
GO2,Val Cano,MC,tierra,70,83,65
GO2,Van Yamano,DL,tierra,84,72,47
GO2,Vee Wai,PR,bosque,33,32,81
GO2,Veneth,DL,tierra,78,71,42
GO2,Venom Braggard,DF,bosque,56,65,79
GO2,Venoma Sting,PR,fuego,28,25,80
GO2,Verity Quick,DL,fuego,76,68,42
GO2,Verne Spring,MC,fuego,79,83,65
GO2,Vic Longboat,DF,fuego,48,59,80
GO2,Vick Pointer,DL,aire,76,71,38
GO2,Victor Blade,DL,fuego,83,75,46
GO2,Victoria Vanguard,MC,aire,77,76,67
GO2,Vier Whitely,DL,aire,78,72,35
GO2,Vince Sizor,PR,bosque,33,38,87
GO2,Viol,MC,aire,73,82,66
GO2,Violet Eamow,DL,aire,79,73,41
GO2,Virgil Ante,DF,aire,53,63,73
GO2,"Virginia ""Virgo"" Goldstein",DL,fuego,85,76,42
GO2,Vivian Doosley,PR,fuego,30,28,77
GO2,Vladimir Blade,DL,fuego,84,77,44
GO2,Wade Posey,DL,bosque,76,65,35
GO2,Walden Squire,DL,tierra,79,63,43
GO2,Walken Ruhlbuch,PR,tierra,29,28,81
GO2,Wally Cooper,DF,bosque,47,57,75
GO2,Wally Ramm,MC,fuego,68,72,49
GO2,Wally Waymire,DF,aire,56,61,75
GO2,Walt Riverside,MC,aire,73,78,64
GO2,Walter Mountain,DF,tierra,53,50,79
GO2,Walter Skimmer,PR,bosque,30,32,78
GO2,Wanli Changcheng,DF,tierra,55,54,77
GO2,Warren Cool,DL,fuego,67,72,36
